"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","int_rate","installment","grade","sub_grade","emp_length_years","annual_inc","home_ownership","purpose","delinq_2yrs","total_acc","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","recoveries","issue_date","default"
357864,363941,4500,4500,3582.85749142,10.83,146.97,"B","B3",8,38000,"RENT","educational",0,29,5252.98,4147.12,4500,752.98,0,"2008-10-01",0
372825,392055,3700,3700,3250,8,115.95,"A","A3",8,27996,"RENT","car",0,10,4003.77,3516.79,3700,303.77,0,"2009-01-01",0
452419,558371,3500,3500,3500,8.59,110.64,"A","A4",1,35000,"RENT","debt_consolidation",0,11,3982.9,3982.9,3500,482.9,0,"2009-10-01",0
455358,564687,10000,10000,9825,8.59,316.11,"A","A4",10,36000,"RENT","debt_consolidation",0,12,11379.69,11180.54,10000,1379.69,0,"2009-11-01",0
429126,508289,16750,16750,12973.5080288,20.11,623.4,"G","G5",1,60000,"RENT","small_business",1,15,16472.87,10734.92,10532.09,5048.91,891.87,"2009-07-01",1
474247,599861,8525,8525,8400,8.59,269.48,"A","A4",9,54000,"MORTGAGE","debt_consolidation",0,17,9633.19,9491.94,8525,1108.19,0,"2010-01-01",0
456763,567415,3500,3500,3500,12.53,117.14,"B","B5",3,29000,"MORTGAGE","car",0,9,3878.64,3878.64,3500,378.64,0,"2009-11-01",0
294274,294269,25000,25000,10320.35,10.39,811.27,"B","B4",3,90000,"MORTGAGE","debt_consolidation",0,22,29204.48,11716.86,25000,4204.48,0,"2008-03-01",0
353150,356662,3000,1200,0,9.7,38.56,"B","B1",1,18008,"RENT","wedding",0,17,1227.66,0,1200,27.66,0,"2008-08-01",0
475070,601172,14000,14000,13900,20.9,526.73,"G","G3",4,55000,"MORTGAGE","debt_consolidation",0,47,18629.71,18496.64,14000,4629.71,0,"2010-01-01",0
323562,323548,16000,16000,8250.2,8.63,506.05,"A","A5",2,33000,"MORTGAGE","other",0,15,18217.59,9351.27,16000,2217.59,0,"2008-04-01",0
617031,791112,20000,15325,15161.2902442,8.88,486.48,"B","B1",10,94200,"MORTGAGE","debt_consolidation",0,7,17456.68,17269.27,15325.01,2131.67,0,"2010-11-01",0
501550,644668,8000,8000,7775,9.88,257.69,"B","B1",10,28800,"RENT","other",0,16,9274.36,9013.56,8000.01,1274.35,0,"2010-04-01",0
512665,662401,2000,2000,2000,14.59,68.93,"D","D1",10,78000,"RENT","major_purchase",0,15,2482.5,2482.5,2000,482.5,0,"2010-05-01",0
579402,744929,4000,4000,3900,6.76,123.07,"A","A2",9,46000,"MORTGAGE","home_improvement",0,29,4145.67,4042.03,4000,145.67,0,"2010-09-01",0
271979,271672,10000,10000,3525,10.71,326.02,"B","B5",6,76250,"RENT","debt_consolidation",0,39,10794.99,3805.15,10000,794.99,0,"2008-03-01",0
353217,354551,7500,7500,0,14.75,259.08,"E","E2",10,45900,"MORTGAGE","debt_consolidation",0,31,8594.38,0,7500,1094.38,0,"2008-08-01",0
362395,371755,6500,6500,1650,13.99,222.13,"D","D3",8,51012,"RENT","debt_consolidation",0,25,8115.55,2059.3,6500,1615.55,0,"2008-11-01",0
453095,559807,8400,8400,8380.2744334,14.61,289.6,"D","D1",2,55600,"RENT","other",0,18,10076.71,10048.33,8400,1676.71,0,"2009-11-01",0
573415,737560,10000,10000,10000,13.61,339.89,"C","C2",10,53004,"MORTGAGE","debt_consolidation",0,22,11941.09,11941.09,9669.52,2226.1,45.47,"2010-09-01",1
362321,371632,3000,3000,2611.53969605,7.68,93.57,"A","A2",2,46250,"RENT","credit_card",0,12,3366.92,2927.45,3000,366.92,0,"2008-11-01",0
498155,638786,21000,21000,20975,19.79,778.15,"F","F5",3,88500,"MORTGAGE","debt_consolidation",0,37,21686.63,21660.81,21000,686.63,0,"2010-03-01",0
498366,639138,4000,4000,3975,13.11,134.98,"C","C2",2,64000,"RENT","home_improvement",0,12,4857.59,4827.24,4000,857.59,0,"2010-03-01",0
534493,690694,13600,13600,13575,7.88,425.43,"A","A5",10,52000,"MORTGAGE","credit_card",0,22,15326.88,15298.71,13600,1705.63,0,"2010-06-01",0
477919,606577,1000,1000,1000,12.18,33.3,"B","B4",2,33000,"MORTGAGE","credit_card",0,10,1039.2,1039.2,1000,39.2,0,"2010-01-01",0
442853,538173,9000,9000,9000,14.26,308.76,"C","C5",1,45000,"RENT","debt_consolidation",0,10,11128.64,11128.64,8999.99,2113.23,0,"2009-09-01",0
492904,630456,6300,6300,5300,7.14,194.92,"A","A3",5,69930,"MORTGAGE","home_improvement",0,16,6658.63,5601.65,6300,358.63,0,"2010-03-01",0
521036,673713,2100,2100,2100,13.85,71.63,"C","C4",8,40001,"RENT","credit_card",0,41,2430.28,2430.28,2100,330.28,0,"2010-05-01",0
349607,351309,7500,7500,0,11.97,249,"C","C4",8,57000,"RENT","other",0,16,8856.23,0,7500,1356.23,0,"2008-06-01",0
581124,746980,2400,2400,2400,11.49,79.14,"B","B4",6,31000,"RENT","debt_consolidation",0,14,2863.37,2863.37,2400,448.39,0,"2010-09-01",0
361400,367915,5500,5500,1934.47688501,13.04,185.43,"C","C5",1,22000,"RENT","other",0,9,6691.53,2301.01,5499.99,1176.54,0,"2008-11-01",0
232568,232542,4000,4000,1685.49,10.78,130.54,"C","C1",10,50000,"MORTGAGE","home_improvement",2,37,4698.74,1957.81,4000,698.74,0,"2008-01-01",0
634906,813335,10000,10000,9475,9.62,320.9,"B","B3",1,60000,"RENT","debt_consolidation",0,22,11413.27,10814.01,10000,1413.27,0,"2010-12-01",0
470041,593245,4800,4800,4800,7.05,148.32,"A","A1",10,43800,"OWN","car",0,7,3210.04,3210.04,2672.44,437.66,99.94,"2010-01-01",1
444732,542527,25000,25000,24214.1019175,16,878.94,"D","D5",10,80004,"RENT","credit_card",0,45,31389.84,30348.71,24999.98,6389.86,0,"2009-10-01",0
490753,626773,24500,24500,24500,18.3,889.44,"F","F1",10,92000,"MORTGAGE","debt_consolidation",0,41,32005.86,32005.86,24499.99,7505.87,0,"2010-03-01",0
616455,790433,6250,6250,5546.33461295,6.91,192.73,"A","A5",10,26000,"RENT","debt_consolidation",0,12,6824.95,5977.46,6249.99,574.96,0,"2010-12-01",0
244643,244599,8400,8400,4250,14.5,289.14,"E","E2",1,50000,"RENT","debt_consolidation",0,20,9671.62,4893.5,8400,1271.62,0,"2008-02-01",0
68163,258249,3000,3000,3000,7.14,92.82,"A","A3",9,1e+05,"MORTGAGE","small_business",1,25,3341.09,3341.09,3000,341.09,0,"2010-02-01",0
362396,371749,20000,20000,16972.1854678,13.92,682.74,"C","C4",4,88400,"MORTGAGE","debt_consolidation",0,53,21532.82,18261.79,20000,1532.82,0,"2009-09-01",0
264267,264254,15000,15000,1311.82320699,9.76,482.32,"B","B2",1,26000,"MORTGAGE","home_improvement",0,49,9353.76,823.49,7125.16,1874.32,354.28,"2008-02-01",1
403312,448613,5500,5500,5500,7.14,170.17,"A","A3",4,61766,"MORTGAGE","debt_consolidation",0,29,6059.93,6059.93,5500,559.93,0,"2010-03-01",0
484543,616973,8000,8000,7975,13.11,269.96,"C","C2",7,55000,"RENT","debt_consolidation",0,16,9714.98,9684.63,7999.99,1714.99,0,"2010-02-01",0
497983,638523,9000,9000,8950,10.99,294.62,"B","B4",10,60000,"MORTGAGE","debt_consolidation",2,35,10592.37,10533.53,9000,1592.37,0,"2010-04-01",0
362280,371577,5000,5000,2801.10284157,13.67,170.09,"D","D2",4,45000,"MORTGAGE","other",0,8,6039.36,3403.66,5000,1039.36,0,"2008-11-01",0
232917,232274,3000,3000,1200,11.72,99.25,"C","C4",10,55200,"MORTGAGE","debt_consolidation",0,14,3139.52,1255.78,3000,139.52,0,"2008-02-01",0
456450,566854,25000,25000,24789.3115156,11.48,824.22,"B","B2",6,63000,"MORTGAGE","home_improvement",0,26,29664.66,29413.42,24999.99,4664.67,0,"2009-11-01",0
416653,485369,5000,5000,4975,12.84,168.09,"C","C2",5,30000,"OWN","debt_consolidation",0,16,5813.4,5784.33,5000,813.4,0,"2009-06-01",0
480245,610380,1875,1875,1875,10.25,60.73,"B","B2",2,24000,"OWN","debt_consolidation",0,15,2136.75,2136.75,1875,261.75,0,"2010-01-01",0
477648,605973,4300,4300,4300,11.83,142.48,"B","B3",4,108000,"RENT","other",0,32,5126.99,5126.99,4300,826.99,0,"2010-01-01",0
468777,590677,11200,11200,11175,14.26,384.23,"C","C5",1,48000,"RENT","other",0,8,13825.43,13794.6,11200,2625.43,0,"2009-12-01",0
492091,629192,10000,10000,9895.46646291,14.59,344.65,"D","D1",9,22000,"RENT","debt_consolidation",0,19,12404.53,12258.16,10000,2404.53,0,"2010-04-01",0
567508,730066,5000,5000,4950,16.32,176.58,"D","D5",NA,18720,"RENT","debt_consolidation",0,14,6354.21,6290.67,5000,1354.21,0,"2010-09-01",0
580991,746816,9000,9000,9000,11.49,296.75,"B","B4",10,69000,"RENT","debt_consolidation",0,56,10677.87,10677.87,8999.99,1677.88,0,"2010-09-01",0
284320,284317,8000,8000,5404.27,14.82,276.62,"E","E3",1,32000,"MORTGAGE","other",1,18,9954.63,6722.77,8000,1954.63,0,"2008-03-01",0
514276,664741,1000,1000,1000,9.88,32.22,"B","B1",10,78000,"MORTGAGE","credit_card",0,49,1106.74,1106.74,1000,106.74,0,"2010-05-01",0
434919,519277,3000,3000,3000,8.59,94.84,"A","A4",5,50004,"MORTGAGE","other",0,24,3413.86,3413.86,3000,413.86,0,"2009-08-01",0
508992,656855,12000,12000,11127.8225754,7.88,375.37,"A","A5",3,95000,"RENT","debt_consolidation",0,16,13099.77,12135.23,12000,1099.77,0,"2010-05-01",0
465582,584288,4000,4000,4000,7.74,124.88,"A","A3",7,108000,"MORTGAGE","medical",0,28,4495.46,4495.46,4000,495.46,0,"2009-12-01",0
468188,589540,5400,5400,5398.88238435,14.26,185.26,"C","C5",1,36000,"MORTGAGE","home_improvement",0,24,6665.84,6664.14,5400,1265.84,0,"2009-12-01",0
62499,195929,22400,22400,22400,16,787.53,"D","D5",7,78000,"RENT","debt_consolidation",0,34,26342.24,26342.24,22400,3942.24,0,"2010-01-01",0
458778,571327,8000,8000,7882.64328138,14.96,277.16,"D","D2",1,65000,"RENT","wedding",0,21,9988.93,9841.55,8000,1973.97,0,"2009-11-01",0
591073,759184,13000,13000,12898.1390493,7.88,406.66,"A","A5",10,1e+05,"MORTGAGE","credit_card",0,43,14153.78,14042.58,13000,1153.78,0,"2010-10-01",0
604362,775376,10000,10000,8848.51752488,6.91,308.36,"A","A5",1,52000,"MORTGAGE","wedding",0,12,11100.77,9713.17,10000,1100.77,0,"2010-10-01",0
552131,711481,20000,20000,19662.1279939,11.49,659.43,"B","B4",8,81000,"MORTGAGE","debt_consolidation",1,39,23733.27,23294.88,19999.99,3733.28,0,"2010-07-01",0
357274,363185,2200,2200,0,19.36,81.05,"G","G5",3,29000,"OTHER","educational",0,24,2322.3,0,1582.95,658.28,81.07,"2008-10-01",1
530766,686307,1700,1700,1700,14.72,58.7,"C","C5",1,40000,"RENT","home_improvement",0,12,2112.17,2112.17,1700,412.17,0,"2010-06-01",0
490281,625969,12000,12000,11825,9.88,386.53,"B","B1",8,39900,"RENT","debt_consolidation",0,23,12640.52,12456.19,12000,640.52,0,"2010-03-01",0
484859,617473,8000,8000,8000,10.99,261.89,"B","B4",2,37440,"RENT","small_business",0,10,9422.78,9422.78,8000.01,1422.77,0,"2010-02-01",0
451705,546561,10200,10200,10188.8373749,13.92,348.2,"C","C4",10,60000,"MORTGAGE","credit_card",0,29,12533.79,12518.49,10199.99,2333.8,0,"2009-11-01",0
318949,318914,600,600,475,17.66,21.59,"G","G2",1,23826,"OTHER","other",0,5,445.44,352.15,292.19,136.61,16.64,"2008-04-01",1
607517,779350,16000,16000,15950,14.09,547.55,"D","D1",5,68000,"RENT","debt_consolidation",1,12,18792.67,18733.93,15999.99,2792.68,0,"2010-11-01",0
607486,779311,2400,2400,2400,15.57,83.87,"D","D5",1,40000,"RENT","debt_consolidation",0,10,3125.31351595,3125.31,2400,710.31,0,"2010-11-01",0
477190,605071,14000,14000,13975,13.92,477.92,"C","C4",10,45500,"OWN","debt_consolidation",0,16,17232.02,17201.27,14000,3232.02,0,"2010-01-01",0
513134,662983,3200,3200,3200,14.22,109.71,"C","C5",10,40800,"MORTGAGE","home_improvement",2,20,3947.95,3947.95,3200,747.95,0,"2010-05-01",0
489461,624513,7000,7000,7000,9.88,225.48,"B","B1",8,1e+05,"MORTGAGE","credit_card",1,45,8115.86,8115.86,7000,1115.86,0,"2010-03-01",0
144461,144447,10000,10000,6331.19,15.01,346.71,"F","F1",3,31000,"RENT","small_business",0,14,12478.64,7898.56,10000,2478.64,0,"2007-10-01",0
410267,461571,7000,7000,6975,10.95,229,"B","B1",1,37000,"RENT","car",0,12,8272.51,8242.99,7000,1242.6,0,"2009-06-01",0
376845,400439,4000,4000,4000,13.47,135.7,"C","C4",1,60000,"RENT","debt_consolidation",0,16,443.58,443.58,167,88.49,173.14,"2009-02-01",1
445312,543756,20000,20000,19650,11.48,659.37,"B","B2",4,1e+05,"MORTGAGE","debt_consolidation",0,15,23624.85,23211.44,19999.99,3624.86,0,"2009-10-01",0
514883,665569,4800,4800,4800,7.14,148.52,"A","A3",2,72096,"RENT","debt_consolidation",0,10,5270.73,5270.73,4800,470.73,0,"2010-05-01",0
524495,678610,23000,21375,20601.9335188,11.86,708.53,"B","B5",3,57360,"MORTGAGE","major_purchase",0,33,25495,24550.61,21375,4120,0,"2010-06-01",0
472505,596653,8000,8000,7925,7.4,248.48,"A","A2",2,73000,"RENT","car",1,16,8927.92,8844.23,8000,927.92,0,"2010-01-01",0
507384,654383,4400,4400,4400,7.88,137.64,"A","A5",2,75996,"MORTGAGE","other",0,39,4954.2,4954.2,4400,554.2,0,"2010-04-01",0
529420,684642,6000,6000,6000,7.88,187.69,"A","A5",10,39600,"MORTGAGE","home_improvement",0,29,6737.58,6737.58,6000,737.58,0,"2010-06-01",0
523323,677070,5300,5300,5257.39432827,11.49,174.75,"B","B4",2,47500,"RENT","credit_card",0,9,6288.08,6230.58,5300,988.08,0,"2010-06-01",0
411809,464348,19000,19000,10934.445469,12.53,635.86,"C","C1",3,83700,"RENT","debt_consolidation",1,23,22889.67,12318.1,19000,3889.67,0,"2009-06-01",0
615707,789534,10000,6250,6250,6.54,191.68,"A","A4",8,44000,"RENT","major_purchase",1,14,6899.23,6899.23,6250,649.23,0,"2010-11-01",0
505588,651547,25000,25000,24726.0384015,12.73,839.16,"C","C1",3,90000,"MORTGAGE","debt_consolidation",0,23,30192.87,29833.86,24999.99,5192.88,0,"2010-04-01",0
389184,423177,6700,6700,6450,9.63,215.04,"A","A5",1,13500,"OWN","major_purchase",0,5,7739.71,7450.92,6700,1039.71,0,"2009-04-01",0
416794,485636,15000,15000,3775,12.21,499.73,"B","B5",1,46464,"MORTGAGE","debt_consolidation",0,6,16801.56,4228.11,15000,1801.56,0,"2009-06-01",0
635211,813724,15000,15000,15000,15.95,526.99,"E","E1",2,105000,"MORTGAGE","credit_card",2,35,17865.83,17865.83,15000,2865.83,0,"2010-12-01",0
446864,546894,5000,5000,4775,12.18,166.5,"B","B4",1,55000,"MORTGAGE","other",0,10,1662.6,1587.8,1210.12,452.48,0,"2009-10-01",0
327886,327881,5600,5600,1975.00926336,14.82,193.64,"E","E3",2,73000,"RENT","other",0,28,2715.76,957.02,1742.44,799.79,173.53,"2008-04-01",1
394495,433227,1000,1000,1000,8,31.34,"A","A3",1,25000,"RENT","other",0,19,1127.83,1127.83,1000,127.83,0,"2009-04-01",0
587170,754287,7750,7750,7500,7.51,241.11,"A","A4",10,65000,"MORTGAGE","debt_consolidation",0,25,8215.21,7950.19,7750,465.21,0,"2010-09-01",0
608118,780101,15000,13250,12750,6.54,406.35,"A","A4",8,110000,"MORTGAGE","debt_consolidation",0,41,14626.06,14074.06,13250,1376.06,0,"2010-12-01",0
568905,731851,7200,7200,7200,10.38,233.62,"B","B1",2,50000,"MORTGAGE","debt_consolidation",0,21,8408.81,8408.81,7199.99,1208.82,0,"2010-08-01",0
465866,584770,1500,1500,1500,8.94,47.66,"A","A5",1,52000,"RENT","major_purchase",1,15,1715.19,1715.19,1500,215.19,0,"2009-12-01",0
242695,242682,500,500,500,10.71,16.31,"B","B5",1,7904.04,"MORTGAGE","vacation",1,6,580.09,580.09,500,80.09,0,"2008-01-01",0
401434,445530,10000,10000,9875,13.11,337.47,"C","C2",10,32000,"RENT","small_business",0,34,5991.52,5916.62,3367.24,2243.93,380.35,"2010-05-01",1
242092,242081,6400,6400,5956.31,8.32,201.5,"A","A4",10,50000,"MORTGAGE","credit_card",0,21,7268.45,6763.84,6400,853.47,0,"2008-02-01",0
500240,642396,15000,15000,13900,7.88,469.21,"A","A5",2,76000,"RENT","debt_consolidation",0,27,15719.07,14566.36,15000,719.07,0,"2010-04-01",0
231935,231531,12000,12000,1900,8.07,376.43,"A","A4",1,20000,"RENT","educational",0,5,13461.47,2130.88,12000,1461.47,0,"2008-01-01",0
474256,599871,6500,6500,6500,11.83,215.38,"B","B3",5,32200,"RENT","debt_consolidation",0,4,7728.79,7728.79,6500,1228.79,0,"2010-01-01",0
359789,367230,12000,12000,822.07,10.83,391.9,"B","B3",10,39000,"RENT","debt_consolidation",0,15,13920.4,953.55,11999.99,1920.41,0,"2008-10-01",0
200288,177092,10000,10000,1195.28,8.38,315.12,"A","A5",1,39600,"RENT","debt_consolidation",0,34,11343.38,1340.91,9999.99,1343.39,0,"2008-01-01",0
449365,551936,5000,5000,4800,11.48,164.85,"B","B2",5,59317,"RENT","other",0,29,5624.34,5399.38,5000,624.34,0,"2009-10-01",0
380076,407115,2400,2400,2200,12.53,80.32,"C","C1",6,21996,"RENT","other",0,14,2890.54,2649.6,2400,490.54,0,"2009-02-01",0
618453,792791,5500,5500,4975,6.54,168.67,"A","A4",5,50000,"RENT","credit_card",0,30,6070.51,5490.93,5500,570.51,0,"2010-12-01",0
434778,519048,9800,9800,9333.35948726,8.59,309.78,"A","A4",7,48000,"RENT","credit_card",0,19,11152.02,10613.13,9800,1352.02,0,"2009-08-01",0
297256,297223,6150,6150,5975,11.03,201.44,"C","C1",1,35713.6,"RENT","credit_card",0,6,7246.55,7040.42,6150,1096.55,0,"2008-03-01",0
349308,350894,1200,1200,250.59,11.34,39.48,"C","C2",3,18000,"MORTGAGE","credit_card",0,9,1421.28,259.91,1199.99,221.29,0,"2008-06-01",0
451856,557128,7000,7000,6975,12.53,234.27,"B","B5",1,96000,"OWN","home_improvement",0,44,8119.04,8090.06,7000,1119.04,0,"2009-10-01",0
444243,541365,10000,10000,9975,8.94,317.72,"A","A5",4,75000,"MORTGAGE","debt_consolidation",0,45,10287.22,10261.5,10000,287.22,0,"2009-09-01",0
539768,696948,3900,3900,3900,7.51,121.34,"A","A4",2,26000,"RENT","debt_consolidation",0,12,4355.4,4355.4,3900,455.4,0,"2010-07-01",0
438069,527130,3000,3000,3000,8.94,95.32,"A","A5",4,83957,"MORTGAGE","debt_consolidation",0,32,3430.36,3430.36,3000,430.36,0,"2009-09-01",0
561938,723134,4800,4800,4675,10.75,156.58,"B","B2",2,36000,"RENT","medical",0,8,5635.64,5488.88,4800,835.64,0,"2010-08-01",0
469094,591333,16000,16000,15839.8517659,14.96,554.32,"D","D2",1,75000,"RENT","small_business",0,12,19815.49,19615.6,16000,3815.49,0,"2009-12-01",0
451951,557333,7000,7000,7000,7.74,218.54,"A","A3",8,79618,"MORTGAGE","credit_card",0,18,7866.95,7866.95,7000,866.95,0,"2009-10-01",0
282834,277694,3500,3500,2299.99919413,10.08,113.07,"B","B3",1,12000,"RENT","other",0,9,3251.89,2136.43,337.99,113.05,2800.85,"2008-03-01",1
551223,710391,1050,1050,1050,7.51,32.67,"A","A4",2,31200,"MORTGAGE","major_purchase",0,16,390.12,390.12,322.61,67.51,0,"2010-07-01",0
616589,783222,11200,11200,10971.9823304,9.99,361.34,"B","B4",2,34900,"RENT","credit_card",0,8,12957.31,12692.96,11200,1757.31,0,"2010-11-01",0
500205,642339,16250,16250,14075,10.99,531.95,"B","B4",3,77940,"MORTGAGE","major_purchase",0,22,19141.55,16578.45,16250,2891.55,0,"2010-04-01",0
476996,604548,2000,2000,2000,7.74,62.44,"A","A3",9,28000,"OWN","other",0,21,2247.76,2247.76,2000,247.76,0,"2010-01-01",0
242025,242017,15000,15000,9874.99566434,16.71,532.63,"F","F4",7,1e+05,"RENT","debt_consolidation",0,37,10647.63,7005.81,7541.97,3079.07,0,"2008-02-01",0
528269,683211,2000,2000,1850,14.72,69.06,"C","C5",2,40000,"RENT","other",0,3,2485.17,2298.78,2000,485.17,0,"2010-06-01",0
622911,798326,12000,12000,11975,10.36,389.24,"B","B5",5,44808,"RENT","debt_consolidation",1,21,14011.27,13982.08,12000,2011.27,0,"2010-12-01",0
400607,408543,3000,3000,2875,9.63,96.29,"A","A5",1,75000,"MORTGAGE","credit_card",0,21,3398.24,3256.67,3000,398.24,0,"2009-05-01",0
457349,568480,16000,16000,15050,16,562.52,"D","D5",1,48000,"RENT","credit_card",2,30,5624.86,5290.27,3700.03,1911.67,13.16,"2009-11-01",1
462038,577817,1000,1000,1000,11.14,32.81,"B","B1",1,9600,"OWN","debt_consolidation",0,8,1181.03,1181.03,1000,181.03,0,"2009-11-01",0
448231,549688,10000,10000,9975,11.14,328.04,"B","B1",3,37440,"MORTGAGE","other",0,18,11267.1,11238.93,10000,1267.1,0,"2009-10-01",0
540893,698273,6000,6000,6000,14.35,206.09,"C","C4",4,72000,"RENT","debt_consolidation",0,12,2266.27,2266.27,1413.02,640.58,212.67,"2010-07-01",1
621579,796638,7500,7500,6549.12016258,6.17,228.75,"A","A3",10,65000,"MORTGAGE","small_business",0,15,8234.65,7108.49,7500,734.65,0,"2010-11-01",0
547137,705508,13500,13500,13500,13.23,456.37,"C","C1",3,63000,"MORTGAGE","debt_consolidation",0,35,16426.34,16426.34,13500,2926.34,0,"2010-07-01",0
490460,626235,4000,4000,4000,9.88,128.85,"B","B1",2,33227,"RENT","debt_consolidation",0,11,4614.32,4614.32,4000,614.32,0,"2010-03-01",0
279901,279891,25000,25000,5050,10.08,807.62,"B","B3",5,53979,"MORTGAGE","house",0,33,29347.44,5926.36,25000,4347.44,0,"2008-03-01",0
513401,663372,5000,5000,5000,9.88,161.06,"B","B1",5,16800,"OWN","other",0,12,5455.12,5455.12,5000,455.12,0,"2010-05-01",0
480135,610209,5000,5000,5000,10.25,161.93,"B","B2",1,33000,"RENT","major_purchase",0,16,5827.32,5827.32,5000,827.32,0,"2010-01-01",0
394333,432941,15000,15000,8396.7045774,12.84,504.27,"C","C2",1,55000,"RENT","debt_consolidation",0,20,18153.59,9458.98,15000,3153.59,0,"2009-05-01",0
499715,641509,12950,12950,12950,17.56,465.32,"E","E4",10,58155,"RENT","debt_consolidation",0,21,13854.96,13854.96,12950,904.96,0,"2010-04-01",0
161355,161351,7200,7200,1849.99341238,14.38,247.41,"E","E4",7,53000,"MORTGAGE","major_purchase",0,17,3472.71,889.5,2429.42,1028.3,0,"2007-12-01",0
450129,553399,10000,10000,10000,11.14,328.04,"B","B1",1,75000,"RENT","major_purchase",0,11,11319.77,11319.77,10000,1319.77,0,"2009-10-01",0
457931,569676,6000,6000,5939.08273166,8.94,190.63,"A","A5",10,25200,"RENT","credit_card",0,14,6860.99,6790.41,6000,860.99,0,"2009-11-01",0
488246,622140,11200,11200,11175,13.48,379.95,"C","C3",1,46739.4,"RENT","debt_consolidation",0,11,13565.83,13535.59,11200,2365.83,0,"2010-02-01",0
387716,420763,20000,20000,12281.0090807,15.05,693.83,"D","D4",1,79404,"OTHER","debt_consolidation",0,33,25148.2,14517.82,20000,5029.17,0,"2009-04-01",0
500212,642347,7200,7200,7200,14.96,249.46,"D","D2",2,85000,"RENT","debt_consolidation",0,11,8977.1,8977.1,7200,1777.1,0,"2010-04-01",0
591503,759725,15000,15000,14996.2412032,7.88,469.22,"A","A5",2,110000,"MORTGAGE","home_improvement",0,18,15639.22,15634.54,15000,639.22,0,"2010-10-01",0
634415,812735,6400,6400,6400,15.95,224.85,"E","E1",4,35000,"RENT","debt_consolidation",0,12,7902.93,7902.93,6400,1502.93,0,"2010-12-01",0
370875,388091,6500,6500,5740.99528241,9.63,208.62,"A","A5",4,39996,"RENT","car",1,25,7508.82,6612.41,6500,1008.82,0,"2009-01-01",0
452147,557815,18250,18250,18143.1328448,14.26,626.08,"C","C5",8,52000,"RENT","debt_consolidation",0,42,5883.26,5840.87,3933.06,1938.11,12.09,"2009-11-01",1
502010,645431,20000,20000,19283.705576,10.62,651.2,"B","B3",5,46500,"RENT","debt_consolidation",0,20,23432.47,22578.07,19999.99,3432.48,0,"2010-04-01",0
616778,790803,20000,13175,13050,6.54,404.05,"A","A4",3,76000,"MORTGAGE","credit_card",0,37,13259.13,13133.33,13175,84.13,0,"2010-11-01",0
624791,800734,5500,5500,5000,13.72,187.23,"C","C5",1,26400,"RENT","credit_card",0,9,6756.58,6142.27,5500,1241.58,0,"2010-12-01",0
525162,679499,10000,10000,9920.39830505,11.86,331.48,"B","B5",3,83004,"RENT","debt_consolidation",0,24,11507.34,11404.19,10000,1507.34,0,"2010-06-01",0
479916,609911,7500,7500,7325,13.85,255.78,"C","C4",5,57600,"RENT","debt_consolidation",0,9,9224.92,9009.7,7500,1709.93,0,"2010-01-01",0
525133,679464,3000,3000,3000,13.23,101.42,"C","C1",1,31200,"RENT","small_business",0,10,3649.56,3649.56,3000,649.56,0,"2010-06-01",0
464114,581489,7500,7500,7347.87091374,11.14,246.03,"B","B1",2,45450,"RENT","debt_consolidation",0,16,8824.44,8642.93,7500,1324.44,0,"2009-12-01",0
188718,146018,20825,20825,3100.00468296,17.54,748.08,"G","G4",1,69000,"MORTGAGE","small_business",1,28,19449.78,2887.71,13903.98,5534.66,11.14,"2007-12-01",1
342282,335155,7500,5800,0.010751020693,11.34,190.82,"C","C2",5,45000,"MORTGAGE","other",0,41,2289.84,0,1719.68,570.16,0,"2008-04-01",0
243576,243568,1675,1675,525,14.18,57.4,"E","E1",3,28500,"RENT","debt_consolidation",0,14,1017.63,318.38,640.96,315.17,46.53,"2008-01-01",1
476635,603894,8000,8000,7975,15.65,279.89,"D","D4",7,28590,"RENT","debt_consolidation",0,3,10070.53,10039.07,8000,2070.53,0,"2010-01-01",0
524868,679134,25000,25000,23005.2891894,15.58,873.76,"D","D3",6,115000,"MORTGAGE","debt_consolidation",0,26,30952.79,28017.1,25000.01,5952.78,0,"2010-06-01",0
492163,629317,9000,9000,9000,13.11,303.71,"C","C2",3,57057,"RENT","other",1,21,10930.45,10930.45,9000,1930.45,0,"2010-03-01",0
604161,775165,17500,11050,11050,6.54,338.88,"A","A4",3,53352,"RENT","debt_consolidation",0,38,11893.97,11893.97,11050,843.97,0,"2010-11-01",0
255150,255095,25000,25000,4955.79,11.66,826.31,"C","C3",1,1e+05,"RENT","credit_card",0,17,29744.58,5544.6,24999.99,4744.59,0,"2008-02-01",0
630863,808209,10000,10000,9500,9.25,319.17,"B","B2",8,60000,"MORTGAGE","debt_consolidation",0,22,11483.25,10908.8,10000,1483.25,0,"2010-12-01",0
501599,644734,5600,5600,5550,12.73,187.98,"C","C1",1,24000,"RENT","major_purchase",1,20,6765.83,6705.44,5600,1165.83,0,"2010-04-01",0
348069,348951,6600,6600,0,11.97,219.12,"C","C4",2,54000,"RENT","credit_card",1,12,7332.15,0,6600,732.15,0,"2008-05-01",0
598184,767764,7000,7000,6985.93395769,11.86,232.04,"B","B5",8,66360,"MORTGAGE","debt_consolidation",0,15,8350.53,8332.49,7000,1350.53,0,"2010-10-01",0
